lettersIn,batchIn,wordIn,wordLengthIn,numWordsOut,numReadLettersOut,numNewLettersOut,timeOut
6,4,cake,4,43,0,4,0.2
6,4,can,3,44,2,1,0.08
6,4,cancer,6,45,3,3,0.2
6,4,cap,3,46,2,1,0.12
6,4,career,6,47,2,4,0.24
6,4,carpet,6,48,3,3,0.24
6,4,carve,5,49,3,2,0.16
6,4,chart,5,50,1,4,0.2
6,4,cheat,5,51,2,3,0.16
6,4,choir,5,52,2,3,0.16
6,4,choose,6,53,3,3,0.28
6,4,chunk,5,54,2,3,0.16
6,4,circle,6,55,1,5,0.24
6,4,civil,5,56,2,3,0.16
6,4,clean,5,57,1,4,0.2
6,4,clerk,5,58,3,2,0.24
6,4,coffee,6,59,1,5,0.24
6,4,colony,6,60,2,4,0.2
6,4,confer,6,61,2,4,0.24
6,4,cooker,6,62,2,4,0.28
6,4,cope,4,63,2,2,0.12
6,4,cost,4,64,2,2,0.12
6,4,coup,4,65,2,2,0.16
6,4,court,5,66,3,2,0.16
6,4,create,6,67,1,5,0.24
6,4,crime,5,68,2,3,0.24
6,4,crisis,6,69,3,3,0.2
6,4,cruel,5,70,2,3,0.16
6,4,cruise,6,71,3,3,0.2
6,4,curved,6,72,1,5,0.24
6,4,dance,5,73,0,5,0.28
6,4,dare,4,74,2,2,0.12
6,4,death,5,75,1,4,0.2
6,4,demon,5,76,2,3,0.16
6,4,detect,6,77,2,4,0.24
6,4,devil,5,78,2,3,0.24
6,4,drink,5,79,1,4,0.2
6,4,ear,3,80,0,3,0.12
6,4,earth,5,81,3,2,0.16
6,4,editor,6,82,1,5,0.24
6,4,either,6,83,1,5,0.32
6,4,eleven,6,84,1,5,0.28
6,4,enemy,5,85,1,4,0.2
6,4,enjoy,5,86,2,3,0.2
6,4,entry,5,87,2,3,0.2
6,4,essay,5,88,1,4,0.28
6,4,event,5,89,1,4,0.2
6,4,exact,5,90,1,4,0.2
6,4,exceed,6,91,2,4,0.24
6,4,expire,6,92,2,4,0.32
6,4,eye,3,93,1,2,0.12
6,4,fair,4,94,0,4,0.2
6,4,fairly,6,95,4,2,0.2
6,4,famous,6,96,2,4,0.24
6,4,fat,3,97,2,1,0.12
6,4,fellow,6,98,1,5,0.36
6,4,few,3,99,2,1,0.12
6,4,fifty,5,100,1,4,0.32
6,4,fix,3,101,2,1,0.12
6,4,flag,4,102,1,3,0.16
6,4,flat,4,103,3,1,0.12
6,4,flee,4,104,2,2,0.24
6,4,flower,6,105,2,4,0.24
6,4,flu,3,106,2,1,0.12
6,4,focus,5,107,1,4,0.2
6,4,folk,4,108,2,2,0.16
6,4,food,4,109,2,2,0.16
6,4,for,3,110,2,1,0.2
6,4,former,6,111,3,3,0.2
6,4,foster,6,112,2,4,0.24
6,4,friday,6,113,1,5,0.24
6,4,full,4,114,1,3,0.16
6,4,fur,3,115,2,1,0.12
6,4,game,4,116,0,4,0.28
6,4,gaming,6,117,3,3,0.2
6,4,garage,6,118,2,4,0.24
6,4,gene,4,119,1,3,0.16
6,4,give,4,120,1,3,0.16
6,4,globe,5,121,1,4,0.28
6,4,go,2,122,1,1,0.08
6,4,golf,4,123,2,2,0.16
6,4,grace,5,124,1,4,0.24
6,4,grade,5,125,3,2,0.16
6,4,green,5,126,2,3,0.2
6,4,greet,5,127,4,1,0.24
6,4,grief,5,128,2,3,0.2
6,4,growth,6,129,2,4,0.24
6,4,guess,5,130,1,4,0.24
6,4,guide,5,131,2,3,0.2
6,4,guitar,6,132,3,3,0.28
6,4,gym,3,133,1,2,0.12
6,4,harsh,5,134,0,5,0.24
6,4,hate,4,135,2,2,0.16
6,4,hazard,6,136,2,4,0.24
6,4,health,6,137,1,5,0.36
6,4,heart,5,138,3,2,0.16
6,4,her,3,139,2,1,0.12
6,4,highly,6,140,1,5,0.24
6,4,hint,4,141,2,2,0.16
6,4,hour,4,142,1,3,0.16
6,4,how,3,143,2,1,0.2
6,4,humble,6,144,1,5,0.28
6,4,humour,6,145,3,3,0.2
6,4,hunger,6,146,2,4,0.24
6,4,ice,3,147,0,3,0.16
6,4,ideal,5,148,1,4,0.32
6,4,image,5,149,1,4,0.24
6,4,infant,6,150,1,5,0.24
6,4,info,4,151,3,1,0.12
6,4,inject,6,152,2,4,0.24
6,4,injury,6,153,3,3,0.28
6,4,insert,6,154,2,4,0.24
6,4,intake,6,155,2,4,0.24
6,4,invade,6,156,2,4,0.24
6,4,invest,6,157,3,3,0.32
6,4,jet,3,158,0,3,0.16
6,4,job,3,159,1,2,0.12
6,4,just,4,160,1,3,0.16
6,4,key,3,161,0,3,0.16
6,4,kid,3,162,1,2,0.12
6,4,kidney,6,163,3,3,0.2
6,4,knife,5,164,1,4,0.36
6,4,know,4,165,2,2,0.2
6,4,lake,4,166,0,4,0.24
6,4,latest,6,167,2,4,0.72
6,4,layer,5,168,2,3,0.2
6,4,leaf,4,169,1,3,0.24
6,4,league,6,170,3,3,0.2
6,4,legend,6,171,2,4,0.28
6,4,lethal,6,172,2,4,0.24
6,4,letter,6,173,3,3,0.24
6,4,link,4,174,1,3,0.28
6,4,lion,4,175,2,2,0.16
6,4,live,4,176,2,2,0.16
6,4,log,3,177,1,2,0.12
6,4,lonely,6,178,2,4,0.24
6,4,long,4,179,3,1,0.12
6,4,loose,5,180,2,3,0.28
6,4,lot,3,181,2,1,0.12
6,4,loudly,6,182,2,4,0.24
6,4,love,4,183,2,2,0.16
6,4,low,3,184,2,1,0.12
6,4,marine,6,185,0,6,0.4
6,4,mark,4,186,3,1,0.12
6,4,master,6,187,2,4,0.24
6,4,mean,4,188,1,3,0.16
6,4,media,5,189,2,3,0.2
6,4,melody,6,190,2,4,0.24
6,4,memory,6,191,2,4,0.32
6,4,mentor,6,192,2,4,0.24
6,4,metre,5,193,2,3,0.2
6,4,mirror,6,194,1,5,0.24
6,4,mixed,5,195,2,3,0.28
6,4,model,5,196,1,4,0.24
6,4,money,5,197,2,3,0.2
6,4,most,4,198,2,2,0.16
6,4,mother,6,199,2,4,0.24
6,4,mum,3,200,1,2,0.12
6,4,museum,6,201,2,4,0.32
6,4,my,2,202,1,1,0.08
6,4,myth,4,203,2,2,0.16
6,4,naked,5,204,0,5,0.24
6,4,name,4,205,2,2,0.16
6,4,nasty,5,206,2,3,0.2
6,4,nature,6,207,2,4,0.32
6,4,needle,6,208,1,5,0.28
6,4,newly,5,209,2,3,0.2
6,4,night,5,210,1,4,0.24
6,4,noise,5,211,1,4,0.32
6,4,noisy,5,212,4,1,0.16
6,4,not,3,213,2,1,0.12
6,4,notice,6,214,3,3,0.2
6,4,notion,6,215,4,2,0.2
6,4,novel,5,216,2,3,0.2
6,4,nut,3,217,1,2,0.2
6,4,oblige,6,218,0,6,0.28
6,4,off,3,219,1,2,0.12
6,4,offend,6,220,3,3,0.2
6,4,one,3,221,1,2,0.12
6,4,online,6,222,2,4,0.32
6,4,ought,5,223,1,4,0.2
6,4,owe,3,224,1,2,0.12
6,4,pad,3,225,0,3,0.16
6,4,paint,5,226,2,3,0.2
6,4,pants,5,227,2,3,0.2
6,4,park,4,228,2,2,0.24
6,4,patent,6,229,2,4,0.24
6,4,patron,6,230,3,3,0.2
6,4,pause,5,231,2,3,0.2
6,4,peace,5,232,1,4,0.24
6,4,peer,4,233,2,2,0.24
6,4,pick,4,234,1,3,0.16
6,4,pig,3,235,2,1,0.12
6,4,pipe,4,236,2,2,0.16
6,4,place,5,237,1,4,0.24
6,4,plant,5,238,3,2,0.16
6,4,plot,4,239,2,2,0.32
6,4,poster,6,240,1,5,0.24
6,4,pot,3,241,2,1,0.12
6,4,praise,6,242,1,5,0.28
6,4,prior,5,243,2,3,0.2
6,4,proof,5,244,2,3,0.2
6,4,punk,4,245,1,3,0.28
6,4,pupil,5,246,2,3,0.2
6,4,pure,4,247,2,2,0.16
6,4,push,4,248,2,2,0.16
6,4,puzzle,6,249,2,4,0.24
6,4,query,5,250,0,5,0.32
6,4,quest,5,251,3,2,0.16
6,4,quite,5,252,2,3,0.2
6,4,racial,6,253,0,6,0.28
6,4,radar,5,254,2,3,0.2
6,4,raise,5,255,2,3,0.28
6,4,rally,5,256,2,3,0.2
6,4,rating,6,257,2,4,0.24
6,4,react,5,258,1,4,0.24
6,4,rebel,5,259,2,3,0.2
6,4,reduce,6,260,2,4,0.32
6,4,regime,6,261,2,4,0.36
6,4,region,6,262,4,2,0.44
6,4,relax,5,263,2,3,0.24
6,4,relief,6,264,3,3,0.2
6,4,remind,6,265,2,4,0.28
6,4,remove,6,266,3,3,0.2
6,4,renew,5,267,2,3,0.2
6,4,retire,6,268,2,4,0.24
6,4,revise,6,269,2,4,0.28
6,4,revive,6,270,4,2,0.16
6,4,rifle,5,271,1,4,0.2
6,4,right,5,272,2,3,0.16
6,4,rip,3,273,2,1,0.08
6,4,rise,4,274,2,2,0.12
6,4,ritual,6,275,2,4,0.28
6,4,rival,5,276,2,3,0.16
6,4,rob,3,277,1,2,0.12
6,4,robust,6,278,3,3,0.2
6,4,roll,4,279,2,2,0.16
6,4,root,4,280,2,2,0.2
6,4,rubber,6,281,1,5,0.24
6,4,sacred,6,282,0,6,0.28
6,4,safe,4,283,2,2,0.12
6,4,sailor,6,284,2,4,0.2
6,4,sample,6,285,2,4,0.32
6,4,school,6,286,1,5,0.24
6,4,score,5,287,2,3,0.2
6,4,seal,4,288,1,3,0.16
6,4,second,6,289,2,4,0.28
6,4,secret,6,290,3,3,0.6
6,4,sexy,4,291,2,2,0.32
6,4,shape,5,292,1,4,0.48
6,4,share,5,293,3,2,0.36
6,4,shift,5,294,2,3,0.4
6,4,shoot,5,295,2,3,0.52
6,4,shore,5,296,3,2,0.36
6,4,sight,5,297,1,4,0.48
6,4,sink,4,298,2,2,0.32
6,4,sister,6,299,2,4,0.52
6,4,sit,3,300,2,1,0.24
6,4,six,3,301,2,1,0.36
6,4,skip,4,302,1,3,0.4
6,4,skirt,5,303,3,2,0.36
6,4,slam,4,304,1,3,0.36
6,4,smile,5,305,1,4,0.48
6,4,soap,4,306,1,3,0.36
6,4,solar,5,307,2,3,0.52
6,4,solid,5,308,3,2,0.36
6,4,soup,4,309,2,2,0.32
6,4,space,5,310,1,4,0.48
6,4,spare,5,311,3,2,0.36
6,4,speech,6,312,2,4,0.64
6,4,sphere,6,313,2,4,0.52
6,4,spread,6,314,2,4,0.52
6,4,stable,6,315,1,5,0.56
6,4,stance,6,316,3,3,0.56
6,4,stand,5,317,4,1,0.32
6,4,stop,4,318,2,2,0.36
6,4,store,5,319,3,2,0.36
6,4,story,5,320,4,1,0.32
6,4,street,6,321,2,4,0.52
6,4,strike,6,322,3,3,0.6
6,4,study,5,323,2,3,0.44
6,4,stun,4,324,3,1,0.36
6,4,such,4,325,1,3,0.48
6,4,super,5,326,2,3,0.44
6,4,sure,4,327,2,2,0.44
6,4,surely,6,328,4,2,0.4
6,4,sweep,5,329,1,4,0.48
6,4,switch,6,330,2,4,0.52
6,4,table,5,331,0,5,0.52
6,4,talent,6,332,2,4,0.6
6,4,tank,4,333,2,2,0.32
6,4,tap,3,334,2,1,0.24
6,4,task,4,335,2,2,0.32
6,4,taste,5,336,3,2,0.36
6,4,taxi,4,337,2,2,0.32
6,4,team,4,338,1,3,0.92
6,4,thesis,6,339,1,5,1.44
6,4,three,5,340,2,3,1.36
6,4,ticket,6,341,1,5,1.92
6,4,tidy,4,342,2,2,0.72
6,4,till,4,343,2,2,0.36
6,4,timing,6,344,2,4,0.52
6,4,to,2,345,1,1,0.2
6,4,tonne,5,346,2,3,0.44
6,4,too,3,347,2,1,0.36
6,4,tool,4,348,3,1,0.28
6,4,tour,4,349,2,2,0.32
6,4,tragic,6,350,1,5,0.56
6,4,treat,5,351,2,3,0.4
6,4,tree,4,352,3,1,0.28
6,4,trend,5,353,3,2,0.44
6,4,trial,5,354,2,3,0.4
6,4,tribal,6,355,3,3,0.44
6,4,trio,4,356,3,1,0.28
6,4,truck,5,357,2,3,0.4
6,4,unable,6,358,0,6,0.76
6,4,union,5,359,2,3,0.4
6,4,unique,6,360,3,3,0.44
6,4,until,5,361,2,3,0.4
6,4,unveil,6,362,2,4,0.52
6,4,urban,5,363,1,4,0.6
6,4,usage,5,364,1,4,0.48
6,4,usual,5,365,2,3,0.44
6,4,vague,5,366,0,5,0.56
6,4,vary,4,367,2,2,0.32
6,4,verify,6,368,1,5,0.68
6,4,vessel,6,369,2,4,0.52
6,4,viable,6,370,1,5,0.56
6,4,vital,5,371,2,3,0.4
6,4,vocal,5,372,1,4,0.48
6,4,voice,5,373,2,3,0.52
6,4,waiter,6,374,0,6,0.64
6,4,wake,4,375,2,2,0.32
6,4,war,3,376,2,1,0.24
6,4,weight,6,377,1,5,0.56
6,4,weird,5,378,3,2,0.48
6,4,west,4,379,2,2,0.32
6,4,whose,5,380,1,4,0.48
6,4,width,5,381,1,4,0.48
6,4,wind,4,382,2,2,0.36
6,4,wine,4,383,3,1,0.36
6,4,wipe,4,384,2,2,0.44
6,4,woman,5,385,1,4,0.48
6,4,work,4,386,2,2,0.32
6,4,worry,5,387,3,2,0.36
6,4,wow,3,388,2,1,0.24
6,4,wrap,4,389,1,3,0.36
6,5,absorb,6,0,0,6,0.68
6,5,absurd,6,1,3,3,0.56
6,5,ad,2,2,1,1,0.2
6,5,add,3,3,2,1,0.24
6,5,adj,3,4,2,1,0.24
6,5,admit,5,5,2,3,0.4
6,5,again,5,6,1,4,0.48
6,5,agree,5,7,2,3,0.52
6,5,ahead,5,8,1,4,0.52
6,5,aids,4,9,1,3,0.36
6,5,anger,5,10,1,4,0.48
6,5,ankle,5,11,2,3,0.44
6,5,anyway,6,12,2,4,0.6
6,5,arms,4,13,1,3,0.4
6,5,army,4,14,3,1,0.28
6,5,around,6,15,2,4,0.52
6,5,arrest,6,16,2,4,0.52
6,5,artist,6,17,2,4,0.6
6,5,auto,4,18,1,3,0.4
6,5,baby,4,19,0,4,0.44
6,5,barrel,6,20,2,4,0.52
6,5,bat,3,21,2,1,0.24
6,5,bath,4,22,3,1,0.28
6,5,beast,5,23,1,4,0.56
6,5,beat,4,24,3,1,0.28
6,5,bed,3,25,2,1,0.24
6,5,beer,4,26,2,2,0.32
6,5,beg,3,27,2,1,0.24
6,5,behalf,6,28,2,4,0.52
6,5,belief,6,29,2,4,0.6
6,5,best,4,30,2,2,0.32
6,5,bill,4,31,1,3,0.4
6,5,bird,4,32,2,2,0.4
6,5,bishop,6,33,2,4,0.6
6,5,blame,5,34,1,4,0.64
6,5,blank,5,35,3,2,0.4
6,5,bless,5,36,2,3,0.44
6,5,boom,4,37,1,3,0.4
6,5,boost,5,38,3,2,0.4
6,5,bother,6,39,2,4,0.56
6,5,bound,5,40,2,3,0.52
6,5,box,3,41,2,1,0.24
6,5,breach,6,42,1,5,0.56
6,5,bride,5,43,2,3,0.4
6,5,bridge,6,44,4,2,0.28
6,5,bright,6,45,3,3,0.32
6,5,broken,6,46,2,4,0.28
6,5,buffer,6,47,1,5,0.28
6,5,bug,3,48,2,1,0.12
6,5,bunch,5,49,2,3,0.24
6,5,burden,6,50,2,4,0.36
6,5,butter,6,51,2,4,0.28
6,5,cafe,4,52,0,4,0.24
6,5,cake,4,53,2,2,0.2
6,5,cap,3,54,2,1,0.12
6,5,career,6,55,2,4,0.36
6,5,cave,4,56,2,2,0.16
6,5,cd,2,57,1,1,0.16
6,5,cease,5,58,1,4,0.28
6,5,chart,5,59,1,4,0.2
6,5,cheat,5,60,2,3,0.2
6,5,check,5,61,3,2,0.24
6,5,choir,5,62,2,3,0.2
6,5,choose,6,63,3,3,0.2
6,5,chop,4,64,3,1,0.12
6,5,clean,5,65,1,4,0.2
6,5,club,4,66,2,2,0.16
6,5,coach,5,67,1,4,0.24
6,5,comedy,6,68,2,4,0.24
6,5,confer,6,69,2,4,0.2
6,5,convey,6,70,3,3,0.2
6,5,cooker,6,71,2,4,0.28
6,5,cope,4,72,2,2,0.16
6,5,could,5,73,2,3,0.16
6,5,coup,4,74,3,1,0.12
6,5,couple,6,75,4,2,0.2
6,5,create,6,76,1,5,0.32
6,5,creep,5,77,3,2,0.16
6,5,crisis,6,78,2,4,0.24
6,5,crude,5,79,2,3,0.16
6,5,cruel,5,80,3,2,0.16
6,5,cry,3,81,2,1,0.12
6,5,curved,6,82,1,5,0.36
6,5,damage,6,83,0,6,0.28
6,5,dance,5,84,2,3,0.2
6,5,day,3,85,2,1,0.12
6,5,deal,4,86,1,3,0.16
6,5,demon,5,87,2,3,0.28
6,5,detect,6,88,2,4,0.24
6,5,devil,5,89,2,3,0.16
6,5,dinner,6,90,1,5,0.24
6,5,dirt,4,91,2,2,0.16
6,5,divine,6,92,2,4,0.32
6,5,dollar,6,93,1,5,0.24
6,5,dot,3,94,2,1,0.12
6,5,double,6,95,2,4,0.2
6,5,drama,5,96,1,4,0.2
6,5,ear,3,97,0,3,0.2
6,5,earth,5,98,3,2,0.16
6,5,edit,4,99,1,3,0.16
6,5,effort,6,100,1,5,0.24
6,5,eighty,6,101,1,5,0.24
6,5,elect,5,102,1,4,0.28
6,5,enjoy,5,103,1,4,0.24
6,5,enter,5,104,2,3,0.2
6,5,entry,5,105,3,2,0.16
6,5,essay,5,106,1,4,0.2
6,5,euro,4,107,1,3,0.24
6,5,event,5,108,1,4,0.2
6,5,evoke,5,109,2,3,0.2
6,5,exact,5,110,1,4,0.2
6,5,expire,6,111,2,4,0.2
6,5,extend,6,112,2,4,0.28
6,5,fairly,6,113,0,6,0.28
6,5,fast,4,114,2,2,0.12
6,5,fat,3,115,2,1,0.12
6,5,few,3,116,1,2,0.12
6,5,fibre,5,117,1,4,0.2
6,5,fifty,5,118,2,3,0.24
6,5,fight,5,119,2,3,0.2
6,5,fine,4,120,2,2,0.16
6,5,firm,4,121,2,2,0.12
6,5,fixed,5,122,2,3,0.16
6,5,flag,4,123,1,3,0.16
6,5,flat,4,124,3,1,0.16
6,5,flee,4,125,2,2,0.16
6,5,floor,5,126,2,3,0.16
6,5,flower,6,127,3,3,0.2
6,5,focus,5,128,1,4,0.2
6,5,food,4,129,2,2,0.2
6,5,force,5,130,2,3,0.2
6,5,foster,6,131,2,4,0.24
6,5,fridge,6,132,1,5,0.24
6,5,full,4,133,1,3,0.16
6,5,fur,3,134,2,1,0.08
6,5,game,4,135,0,4,0.24
6,5,gaming,6,136,3,3,0.2
6,5,garage,6,137,2,4,0.2
6,5,giant,5,138,1,4,0.2
6,5,give,4,139,2,2,0.16
6,5,golf,4,140,1,3,0.28
6,5,green,5,141,1,4,0.2
6,5,greet,5,142,4,1,0.12
6,5,grey,4,143,3,1,0.12
6,5,grief,5,144,2,3,0.16
6,5,grin,4,145,3,1,0.16
6,5,grind,5,146,4,1,0.12
6,5,growth,6,147,2,4,0.2
6,5,guest,5,148,1,4,0.2
6,5,guy,3,149,2,1,0.08
6,5,happen,6,150,0,6,0.28
6,5,hate,4,151,2,2,0.2
6,5,hazard,6,152,2,4,0.24
6,5,herb,4,153,1,3,0.16
6,5,hers,4,154,3,1,0.12
6,5,hint,4,155,1,3,0.16
6,5,hotel,5,156,1,4,0.24
6,5,humble,6,157,1,5,0.24
6,5,humour,6,158,3,3,0.2
6,5,icon,4,159,0,4,0.2
6,5,ideal,5,160,1,4,0.2
6,5,import,6,161,1,5,0.32
6,5,incur,5,162,1,4,0.2
6,5,index,5,163,2,3,0.16
6,5,infant,6,164,2,4,0.2
6,5,info,4,165,3,1,0.12
6,5,inform,6,166,4,2,0.24
6,5,inject,6,167,2,4,0.24
6,5,insert,6,168,2,4,0.24
6,5,intake,6,169,2,4,0.24
6,5,invade,6,170,2,4,0.2
6,5,invest,6,171,3,3,0.28
6,5,iron,4,172,1,3,0.16
6,5,issue,5,173,1,4,0.2
6,5,joy,3,174,0,3,0.16
6,5,key,3,175,0,3,0.16
6,5,lake,4,176,0,4,0.2
6,5,lap,3,177,2,1,0.16
6,5,laser,5,178,2,3,0.16
6,5,latest,6,179,2,4,0.2
6,5,laugh,5,180,2,3,0.2
6,5,lawn,4,181,2,2,0.12
6,5,layer,5,182,2,3,0.24
6,5,league,6,183,1,5,0.24
6,5,left,4,184,2,2,0.16
6,5,letter,6,185,2,4,0.24
6,5,limb,4,186,1,3,0.16
6,5,link,4,187,2,2,0.2
6,5,lion,4,188,2,2,0.16
6,5,litter,6,189,2,4,0.24
6,5,little,6,190,4,2,0.16
6,5,liver,5,191,2,3,0.2
6,5,load,4,192,1,3,0.16
6,5,lonely,6,193,2,4,0.28
6,5,love,4,194,2,2,0.12
6,5,low,3,195,2,1,0.12
6,5,mail,4,196,0,4,0.2
6,5,main,4,197,3,1,0.12
6,5,map,3,198,2,1,0.08
6,5,marine,6,199,2,4,0.28
6,5,mean,4,200,1,3,0.16
6,5,melody,6,201,2,4,0.2
6,5,memory,6,202,2,4,0.24
6,5,merely,6,203,2,4,0.2
6,5,mirror,6,204,1,5,0.28
6,5,model,5,205,1,4,0.2
6,5,modify,6,206,3,3,0.2
6,5,money,5,207,2,3,0.16
6,5,month,5,208,3,2,0.2
6,5,more,4,209,2,2,0.12
6,5,most,4,210,2,2,0.12
6,5,mouth,5,211,2,3,0.16
6,5,much,4,212,1,3,0.16
6,5,music,5,213,2,3,0.16
6,5,nature,6,214,0,6,0.32
6,5,neck,4,215,1,3,0.16
6,5,newly,5,216,2,3,0.16
6,5,noise,5,217,1,4,0.2
6,5,noisy,5,218,4,1,0.12
6,5,norm,4,219,2,2,0.2
6,5,normal,6,220,4,2,0.16
6,5,note,4,221,2,2,0.16
6,5,notice,6,222,3,3,0.2
6,5,notion,6,223,4,2,0.2
6,5,novel,5,224,2,3,0.24
6,5,oblige,6,225,0,6,0.28
6,5,off,3,226,1,2,0.12
6,5,offend,6,227,3,3,0.2
6,5,once,4,228,1,3,0.16
6,5,one,3,229,2,1,0.12
6,5,ought,5,230,1,4,0.28
6,5,outing,6,231,2,4,0.2
6,5,owe,3,232,1,2,0.12
6,5,pack,4,233,0,4,0.2
6,5,page,4,234,2,2,0.12
6,5,paint,5,235,2,3,0.16
6,5,park,4,236,2,2,0.2
6,5,patron,6,237,2,4,0.24
6,5,pepper,6,238,1,5,0.28
6,5,photo,5,239,1,4,0.2
6,5,pick,4,240,1,3,0.16
6,5,piece,5,241,2,3,0.24
6,5,pipe,4,242,2,2,0.12
6,5,place,5,243,1,4,0.2
6,5,plane,5,244,3,2,0.16
6,5,plant,5,245,4,1,0.12
6,5,pledge,6,246,2,4,0.28
6,5,point,5,247,1,4,0.4
6,5,pond,4,248,2,2,0.32
6,5,post,4,249,2,2,0.32
6,5,poster,6,250,4,2,0.4
6,5,prior,5,251,1,4,0.56
6,5,proper,6,252,2,4,0.52
6,5,pump,4,253,1,3,0.36
6,5,punk,4,254,2,2,0.32
6,5,pupil,5,255,2,3,0.44
6,5,put,3,256,2,1,0.24
6,5,quest,5,257,0,5,0.64
6,5,rather,6,258,0,6,0.64
6,5,react,5,259,1,4,0.48
6,5,recall,6,260,2,4,0.52
6,5,record,6,261,3,3,0.48
6,5,reduce,6,262,2,4,0.6
6,5,refuse,6,263,2,4,0.52
6,5,regime,6,264,2,4,0.52
6,5,reign,5,265,2,3,0.4
6,5,relief,6,266,2,4,0.6
6,5,repeat,6,267,2,4,0.52
6,5,rest,4,268,2,2,0.32
6,5,retail,6,269,2,4,0.52
6,5,retire,6,270,3,3,0.48
6,5,reveal,6,271,2,4,0.64
6,5,revise,6,272,3,3,0.68
6,5,revive,6,273,4,2,0.4
6,5,right,5,274,1,4,0.48
6,5,rise,4,275,2,2,0.36
6,5,road,4,276,1,3,0.48
6,5,rob,3,277,2,1,0.24
6,5,roll,4,278,2,2,0.32
6,5,roof,4,279,2,2,0.32
6,5,root,4,280,3,1,0.28
6,5,rotate,6,281,2,4,0.52
6,5,rough,5,282,2,3,0.52
6,5,rub,3,283,1,2,0.28
6,5,rubber,6,284,3,3,0.44
6,5,ruin,4,285,2,2,0.36
6,5,safe,4,286,0,4,0.44
6,5,sailor,6,287,2,4,0.52
6,5,sample,6,288,2,4,0.6
6,5,sand,4,289,2,2,0.32
6,5,scared,6,290,1,5,0.56
6,5,seal,4,291,1,3,0.4
6,5,secret,6,292,2,4,0.52
6,5,secure,6,293,3,3,0.56
6,5,seeker,6,294,2,4,0.52
6,5,seem,4,295,3,1,0.28
6,5,serve,5,296,2,3,0.44
6,5,sexual,6,297,2,4,0.52
6,5,sexy,4,298,3,1,0.4
6,5,shape,5,299,1,4,0.48
6,5,share,5,300,3,2,0.36
6,5,sheer,5,301,2,3,0.44
6,5,shell,5,302,3,2,0.36
6,5,shift,5,303,2,3,0.52
6,5,shiny,5,304,3,2,0.36
6,5,shoot,5,305,2,3,0.44
6,5,sight,5,306,1,4,0.48
6,5,silver,6,307,2,4,0.52
6,5,simply,6,308,2,4,0.6
6,5,sin,3,309,2,1,0.24
6,5,sink,4,310,3,1,0.28
6,5,sister,6,311,2,4,0.52
6,5,sit,3,312,2,1,0.24
6,5,six,3,313,2,1,0.24
6,5,ski,3,314,1,2,0.36
6,5,slip,4,315,1,3,0.4
6,5,snow,4,316,1,3,0.36
6,5,soap,4,317,1,3,0.4
6,5,solid,5,318,2,3,0.44
6,5,song,4,319,2,2,0.32
6,5,soup,4,320,2,2,0.32
6,5,south,5,321,3,2,0.48
6,5,spare,5,322,1,4,0.48
6,5,sphere,6,323,2,4,0.52
6,5,spine,5,324,2,3,0.44
6,5,spread,6,325,2,4,0.64
6,5,stand,5,326,1,4,0.48
6,5,stick,5,327,2,3,0.44
6,5,store,5,328,2,3,0.44
6,5,story,5,329,4,1,0.32
6,5,street,6,330,2,4,0.6
6,5,string,6,331,3,3,0.48
6,5,studio,6,332,2,4,0.52
6,5,such,4,333,1,3,0.36
6,5,sudden,6,334,2,4,0.52
6,5,sue,3,335,2,1,0.24
6,5,sugar,5,336,2,3,0.56
6,5,super,5,337,2,3,0.44
6,5,swear,5,338,1,4,0.84
6,5,sweep,5,339,3,2,0.36
6,5,swim,4,340,2,2,0.36
6,5,switch,6,341,3,3,0.6
6,5,table,5,342,0,5,0.52
6,5,tale,4,343,2,2,0.32
6,5,talk,4,344,3,1,0.28
6,5,tap,3,345,2,1,0.24
6,5,team,4,346,1,3,0.36
6,5,terror,6,347,2,4,0.64
6,5,thesis,6,348,1,5,0.56
6,5,this,4,349,2,2,0.32
6,5,three,5,350,2,3,0.4
6,5,ticket,6,351,1,5,0.56
6,5,tidy,4,352,2,2,0.44
6,5,till,4,353,2,2,0.32
6,5,tour,4,354,1,3,0.4
6,5,tragic,6,355,1,5,0.56
6,5,treat,5,356,2,3,0.44
6,5,tree,4,357,3,1,0.28
6,5,trial,5,358,2,3,0.56
6,5,trio,4,359,3,1,0.28
6,5,twice,5,360,1,4,0.48
6,5,unfair,6,361,0,6,0.64
6,5,unify,5,362,2,3,0.44
6,5,unique,6,363,3,3,0.56
6,5,until,5,364,2,3,0.4
6,5,uphold,6,365,1,5,0.56
6,5,urban,5,366,1,4,0.48
6,5,urgent,6,367,2,4,0.68
6,5,usual,5,368,1,4,0.48
6,5,vague,5,369,0,5,0.52
6,5,vessel,6,370,1,5,0.6
6,5,viewer,6,371,1,5,0.56
6,5,virus,5,372,2,3,0.56
6,5,vocal,5,373,1,4,0.48
6,5,voice,5,374,2,3,0.4
6,5,waiter,6,375,0,6,0.6
6,5,way,3,376,2,1,0.24
6,5,weave,5,377,1,4,0.6
6,5,weight,6,378,2,4,0.52
6,5,west,4,379,2,2,0.32
6,5,win,3,380,1,2,0.28
6,5,wine,4,381,3,1,0.28
6,5,wipe,4,382,2,2,0.32
6,5,wisdom,6,383,2,4,0.64
6,5,within,6,384,2,4,0.52
6,5,woman,5,385,1,4,0.48
6,5,work,4,386,2,2,0.32
