where,cue,feature,translated,frequency_feature,frequency_translated,n,normalized_feature,normalized_translated,pos_cue,pos_feature,pos_translated,a1,a2,a3,FSG,BSG,word_list,school_code
b,near,closer,close,1,69,71,1.408450704,97.18309859,other,adjective,adjective,person_object,0,0,0.394,0.09,wl13,3
b,near,distance,distant,8,8,71,11.26760563,11.26760563,other,noun,adjective,characteristic,0,0,NA,NA,wl13,3
b,near,far,far,35,35,71,49.29577465,49.29577465,other,other,other,0,0,0,0.535,0.503,wl13,3
b,neat,clean,clean,37,39,67,55.2238806,58.20895522,adjective,adjective,adjective,0,0,0,0.215,0.061,wl24a,3
b,neat,cleaning,clean,1,39,67,1.492537313,58.20895522,adjective,noun,adjective,present_participle,0,0,0.215,0.061,wl24a,3
b,neat,cool,cool,7,7,67,10.44776119,10.44776119,adjective,adjective,adjective,0,0,0,0.027,0,wl24a,3
b,neat,order,order,2,10,67,2.985074627,14.92537313,adjective,noun,noun,0,0,0,0.04,0,wl24a,3
b,neat,ordered,order,1,10,67,1.492537313,14.92537313,adjective,verb,noun,past_tense,0,0,0.04,0,wl24a,3
b,neat,orderly,order,7,10,67,10.44776119,14.92537313,adjective,adjective,noun,characteristic,0,0,0.04,0,wl24a,3
b,neat,organization,organize,2,16,67,2.985074627,23.88059701,adjective,noun,verb,actions_process,0,0,0.02,0.207,wl24a,3
b,neat,organized,organize,14,16,67,20.89552239,23.88059701,adjective,verb,verb,past_tense,0,0,0.02,0.207,wl24a,3
b,neat,tidy,tidy,25,25,67,37.31343284,37.31343284,adjective,adjective,adjective,0,0,0,0.114,0.432,wl24a,3
b,neat,unclean,clean,1,39,67,1.492537313,58.20895522,adjective,adjective,adjective,not,0,0,0.215,0.061,wl24a,3
b,necessary,essential,essential,3,3,30,10,10,adjective,adjective,adjective,0,0,0,0.021,NA,mturk2,5
b,necessary,important,important,8,8,30,26.66666667,26.66666667,adjective,adjective,adjective,0,0,0,0.055,0.034,mturk2,5
b,necessary,need,need,3,17,30,10,56.66666667,adjective,noun,noun,0,0,0,0.473,0,mturk2,5
b,necessary,needed,need,14,17,30,46.66666667,56.66666667,adjective,verb,noun,past_tense,0,0,0.473,0,mturk2,5
b,necessary,option,option,1,3,30,3.333333333,10,adjective,noun,noun,0,0,0,NA,NA,mturk2,5
b,necessary,optional,option,2,3,30,6.666666667,10,adjective,adjective,noun,characteristic,0,0,NA,NA,mturk2,5
b,necessary,required,require,11,11,30,36.66666667,36.66666667,adjective,verb,verb,past_tense,0,0,0.062,NA,mturk2,5
v,neck,attach,attach,4,4,20,20,20,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,neck,bend,bend,2,2,20,10,10,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,neck,body,body,16,16,20,80,80,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,neck,bone,bone,2,2,20,10,10,noun,noun,noun,0,0,0,0.018,0,NA,NA
v,neck,break,break,2,2,20,10,10,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,neck,breath,breath,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,neck,chest,chest,2,2,20,10,10,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,neck,connect,connect,9,9,20,45,45,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,neck,flesh,flesh,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,neck,head,head,19,19,20,95,95,noun,noun,noun,0,0,0,0.333,0.031,NA,NA
v,neck,hurt,hurt,1,1,20,5,5,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,neck,important,important,1,1,20,5,5,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
v,neck,long,long,6,6,20,30,30,noun,adjective,adjective,0,0,0,0.018,0,NA,NA
v,neck,move,move,1,1,20,5,5,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,neck,muscle,muscle,3,3,20,15,15,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,neck,one,one,1,1,20,5,5,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
v,neck,sensitive,sensitive,1,1,20,5,5,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
v,neck,short,short,2,2,20,10,10,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
v,neck,shoulder,shoulder,14,14,20,70,70,noun,noun,noun,0,0,0,0.048,0.03,NA,NA
v,neck,skin,skin,3,3,20,15,15,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,neck,speak,speak,1,1,20,5,5,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,neck,support,support,8,8,20,40,40,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,neck,talk,talk,1,1,20,5,5,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,neck,thin,thin,2,2,20,10,10,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
v,neck,think,think,1,1,20,5,5,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,neck,throat,throat,7,7,20,35,35,noun,noun,noun,0,0,0,0.091,0.288,NA,NA
v,neck,top,top,2,2,20,10,10,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
v,neck,turn,turn,4,4,20,20,20,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,neck,twist,twist,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,neck,voice,voice,3,3,20,15,15,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,necklace,accessory,accessory,11,11,30,36.66666667,36.66666667,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,necklace,around,around,23,23,30,76.66666667,76.66666667,noun,other,other,0,0,0,NA,NA,NA,NA
m,necklace,beads,bead,5,5,30,16.66666667,16.66666667,noun,noun,noun,numbers,0,0,0.021,0.384,NA,NA
m,necklace,bought,buy,7,7,30,23.33333333,23.33333333,noun,verb,verb,past_tense,0,0,NA,NA,NA,NA
m,necklace,charm,charm,5,5,30,16.66666667,16.66666667,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,necklace,clasp,clasp,6,6,30,20,20,noun,verb,verb,0,0,0,NA,NA,NA,NA
b,necklace,diamond,diamond,6,13,53,11.32075472,24.52830189,noun,noun,noun,0,0,0,0.084,0.011,wl8,1
b,necklace,diamonds,diamond,7,13,53,13.20754717,24.52830189,noun,noun,noun,numbers,0,0,0.084,0.011,wl8,1
m,necklace,diamonds,diamond,7,7,30,23.33333333,23.33333333,noun,noun,noun,numbers,0,0,0.084,0.011,NA,NA
b,necklace,expensive,expense,10,10,53,18.86792453,18.86792453,noun,adjective,noun,characteristic,0,0,NA,NA,wl8,1
m,necklace,expensive,expense,8,8,30,26.66666667,26.66666667,noun,adjective,noun,characteristic,0,0,NA,NA,NA,NA
m,necklace,gifts,gift,12,12,30,40,40,noun,noun,noun,numbers,0,0,NA,NA,NA,NA
b,necklace,gold,gold,11,11,53,20.75471698,20.75471698,noun,noun,noun,0,0,0,0.217,0.015,wl8,1
m,necklace,gold,gold,20,20,30,66.66666667,66.66666667,noun,noun,noun,0,0,0,0.217,0.015,NA,NA
b,necklace,jeweled,jewel,1,30,53,1.886792453,56.60377358,noun,verb,noun,past_tense,0,0,NA,NA,wl8,1
b,necklace,jewelry,jewel,28,30,53,52.83018868,56.60377358,noun,noun,noun,characteristic,0,0,0.07,0.074,wl8,1
m,necklace,jewelry,jewel,13,13,30,43.33333333,43.33333333,noun,noun,noun,characteristic,0,0,0.07,0.074,NA,NA
b,necklace,jewels,jewel,1,30,53,1.886792453,56.60377358,noun,noun,noun,numbers,0,0,NA,NA,wl8,1
m,necklace,long,long,9,9,30,30,30,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
b,necklace,neck,neck,23,23,53,43.39622642,43.39622642,noun,noun,noun,0,0,0,0.091,0.073,wl8,1
m,necklace,neck,neck,23,23,30,76.66666667,76.66666667,noun,noun,noun,0,0,0,0.091,0.073,NA,NA
m,necklace,pearls,pearl,8,8,30,26.66666667,26.66666667,noun,noun,noun,numbers,0,0,0.091,0.272,NA,NA
m,necklace,pendant,pendant,6,6,30,20,20,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,necklace,sentimental,sentiment,5,5,30,16.66666667,16.66666667,noun,adjective,noun,characteristic,0,0,NA,NA,NA,NA
b,necklace,silver,silver,11,11,53,20.75471698,20.75471698,noun,noun,noun,0,0,0,NA,NA,wl8,1
m,necklace,silver,silver,15,15,30,50,50,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,necklace,sold,sell,7,7,30,23.33333333,23.33333333,noun,verb,verb,past_tense,0,0,NA,NA,NA,NA
m,necklace,stores,store,7,7,30,23.33333333,23.33333333,noun,noun,noun,numbers,0,0,NA,NA,NA,NA
m,necklace,value,value,5,5,30,16.66666667,16.66666667,noun,noun,noun,0,0,0,NA,NA,NA,NA
b,necklace,wear,wear,8,18,53,15.09433962,33.96226415,noun,verb,verb,0,0,0,0.014,0,wl8,1
m,necklace,women,woman,5,5,30,16.66666667,16.66666667,noun,noun,noun,numbers,0,0,NA,NA,NA,NA
b,necklace,worn,wear,10,18,53,18.86792453,33.96226415,noun,adjective,verb,characteristic,0,0,0.014,0,wl8,1
m,necklace,worn,wear,28,28,30,93.33333333,93.33333333,noun,adjective,verb,characteristic,0,0,0.014,0,NA,NA
m,nectarine,eaten,eat,5,5,30,16.66666667,16.66666667,noun,verb,noun,characteristic,0,0,NA,NA,NA,NA
m,nectarine,fruit,fruit,25,25,30,83.33333333,83.33333333,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,nectarine,fuzz,fuzz,7,7,30,23.33333333,23.33333333,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,nectarine,good,good,7,7,30,23.33333333,23.33333333,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
m,nectarine,grows,grow,11,11,30,36.66666667,36.66666667,noun,verb,verb,third_person,0,0,NA,NA,NA,NA
m,nectarine,inside,inside,5,5,30,16.66666667,16.66666667,noun,other,other,0,0,0,NA,NA,NA,NA
m,nectarine,juicy,juice,19,19,30,63.33333333,63.33333333,noun,adjective,noun,characteristic,0,0,NA,NA,NA,NA
m,nectarine,large,large,5,5,30,16.66666667,16.66666667,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
m,nectarine,no,no,7,7,30,23.33333333,23.33333333,noun,other,other,0,0,0,NA,NA,NA,NA
m,nectarine,orange,orange,15,15,30,50,50,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
m,nectarine,peach,peach,5,5,30,16.66666667,16.66666667,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,nectarine,pit,pit,26,26,30,86.66666667,86.66666667,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,nectarine,round,round,14,14,30,46.66666667,46.66666667,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
m,nectarine,skin,skin,19,19,30,63.33333333,63.33333333,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,nectarine,small,small,5,5,30,16.66666667,16.66666667,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
m,nectarine,smooth,smooth,11,11,30,36.66666667,36.66666667,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
m,nectarine,summer,summer,5,5,30,16.66666667,16.66666667,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,nectarine,sweet,sweet,14,14,30,46.66666667,46.66666667,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
m,nectarine,tastes,taste,21,21,30,70,70,noun,noun,noun,third_person,0,0,NA,NA,NA,NA
m,nectarine,trees,tree,11,11,30,36.66666667,36.66666667,noun,noun,noun,numbers,0,0,NA,NA,NA,NA
b,need,food,food,25,25,58,43.10344828,43.10344828,noun,noun,noun,0,0,0,NA,NA,wl1,1
b,need,live,live,12,12,58,20.68965517,20.68965517,noun,verb,verb,0,0,0,NA,NA,wl1,1
b,need,necessities,necessity,3,20,58,5.172413793,34.48275862,noun,noun,noun,numbers,0,0,0.027,NA,wl1,1
b,need,necessity,necessity,17,20,58,29.31034483,34.48275862,noun,noun,noun,0,0,0,0.027,NA,wl1,1
b,need,shelter,shelter,16,16,58,27.5862069,27.5862069,noun,noun,noun,0,0,0,NA,NA,wl1,1
b,need,survival,survive,5,10,58,8.620689655,17.24137931,noun,noun,verb,actions_process,0,0,NA,NA,wl1,1
b,need,survive,survive,5,10,58,8.620689655,17.24137931,noun,verb,verb,0,0,0,NA,NA,wl1,1
b,need,want,want,17,22,58,29.31034483,37.93103448,noun,verb,verb,0,0,0,0.599,0.289,wl1,1
b,need,wanting,want,4,22,58,6.896551724,37.93103448,noun,verb,verb,present_participle,0,0,0.599,0.289,wl1,1
b,need,wants,want,1,22,58,1.724137931,37.93103448,noun,verb,verb,third_person,0,0,0.599,0.289,wl1,1
b,need,water,water,22,22,58,37.93103448,37.93103448,noun,noun,noun,0,0,0,NA,NA,wl1,1
b,need,without,with,13,13,58,22.4137931,22.4137931,noun,other,other,not,0,0,NA,NA,wl1,1
b,needle,doctor,doctor,3,9,76,3.947368421,11.84210526,noun,noun,noun,0,0,0,NA,NA,wl21b,3
b,needle,doctors,doctor,6,9,76,7.894736842,11.84210526,noun,noun,noun,numbers,0,0,NA,NA,wl21b,3
b,needle,point,point,3,15,76,3.947368421,19.73684211,noun,noun,noun,0,0,0,0.024,0.024,wl21b,3
b,needle,pointed,point,1,15,76,1.315789474,19.73684211,noun,verb,noun,past_tense,0,0,0.024,0.024,wl21b,3
b,needle,pointy,point,11,15,76,14.47368421,19.73684211,noun,adjective,noun,characteristic,0,0,0.024,0.024,wl21b,3
b,needle,sew,sew,9,25,76,11.84210526,32.89473684,noun,verb,verb,0,0,0,0.224,0.156,wl21b,3
b,needle,sewing,sew,16,25,76,21.05263158,32.89473684,noun,noun,verb,present_participle,0,0,0.224,0.156,wl21b,3
b,needle,sharp,sharp,23,23,76,30.26315789,30.26315789,noun,adjective,adjective,0,0,0,0.024,0.03,wl21b,3
b,needle,thread,thread,14,14,76,18.42105263,18.42105263,noun,noun,noun,0,0,0,0.424,0.758,wl21b,3
b,needy,child,child,1,6,59,1.694915254,10.16949153,adjective,noun,noun,0,0,0,0.014,0,wl4,1
b,needy,childish,child,1,6,59,1.694915254,10.16949153,adjective,adjective,noun,characteristic,0,0,0.014,0,wl4,1
b,needy,children,child,4,6,59,6.779661017,10.16949153,adjective,noun,noun,numbers,0,0,0.014,0,wl4,1
b,needy,clingy,cling,10,10,59,16.94915254,16.94915254,adjective,adjective,verb,characteristic,0,0,NA,NA,wl4,1
b,needy,need,need,7,10,59,11.86440678,16.94915254,adjective,noun,noun,0,0,0,NA,NA,wl4,1
b,needy,needing,need,2,10,59,3.389830508,16.94915254,adjective,verb,noun,present_participle,0,0,NA,NA,wl4,1
b,needy,needs,need,1,10,59,1.694915254,16.94915254,adjective,verb,noun,third_person,0,0,NA,NA,wl4,1
b,needy,poor,poor,16,16,59,27.11864407,27.11864407,adjective,adjective,adjective,0,0,0,0.291,0,wl4,1
b,needy,want,want,1,12,59,1.694915254,20.33898305,adjective,verb,verb,0,0,0,0.142,0,wl4,1
b,needy,wanted,want,1,12,59,1.694915254,20.33898305,adjective,verb,verb,past_tense,0,0,0.142,0,wl4,1
b,needy,wantful,want,2,12,59,3.389830508,20.33898305,adjective,adjective,verb,characteristic,0,0,0.142,0,wl4,1
b,needy,wanting,want,7,12,59,11.86440678,20.33898305,adjective,verb,verb,present_participle,0,0,0.142,0,wl4,1
b,needy,wants,want,1,12,59,1.694915254,20.33898305,adjective,verb,verb,third_person,0,0,0.142,0,wl4,1
b,negative,attitude,attitude,8,11,64,12.5,17.1875,adjective,noun,noun,0,0,0,0.014,0,wl25a,3
b,negative,attitudes,attitude,3,11,64,4.6875,17.1875,adjective,noun,noun,numbers,0,0,0.014,0,wl25a,3
b,negative,bad,bad,28,28,64,43.75,43.75,adjective,adjective,adjective,0,0,0,0.062,0,wl25a,3
b,negative,down,down,10,13,64,15.625,20.3125,adjective,other,other,0,0,0,NA,NA,wl25a,3
b,negative,downer,down,3,13,64,4.6875,20.3125,adjective,noun,other,person_object,0,0,NA,NA,wl25a,3
b,negative,good,good,11,11,64,17.1875,17.1875,adjective,adjective,adjective,0,0,0,NA,NA,wl25a,3
b,negative,math,mathematics,12,12,64,18.75,18.75,adjective,noun,noun,characteristic,0,0,NA,NA,wl25a,3
b,negative,number,number,5,16,64,7.8125,25,adjective,noun,noun,0,0,0,NA,NA,wl25a,3
b,negative,numbers,number,9,16,64,14.0625,25,adjective,noun,noun,numbers,0,0,NA,NA,wl25a,3
b,negative,numerical,number,2,16,64,3.125,25,adjective,adjective,noun,characteristic,0,0,NA,NA,wl25a,3
b,negative,opposite,opposite,21,21,64,32.8125,32.8125,adjective,adjective,adjective,0,0,0,NA,NA,wl25a,3
b,negative,positive,positive,32,32,64,50,50,adjective,adjective,adjective,0,0,0,0.603,0.627,wl25a,3
b,negative,zero,zero,11,11,64,17.1875,17.1875,adjective,noun,noun,0,0,0,NA,NA,wl25a,3
b,negligent,care,care,9,33,177,5.084745763,18.6440678,adjective,noun,noun,0,0,0,NA,NA,wl9,1
b,negligent,careful,care,2,33,177,1.129943503,18.6440678,adjective,adjective,noun,characteristic,0,0,NA,NA,wl9,1
b,negligent,careless,care,16,33,177,9.039548023,18.6440678,adjective,adjective,noun,not,0,0,NA,NA,wl9,1
b,negligent,caring,care,3,33,177,1.694915254,18.6440678,adjective,verb,noun,present_participle,0,0,NA,NA,wl9,1
b,negligent,forget,forget,4,13,177,2.259887006,7.344632768,adjective,verb,verb,0,0,0,NA,NA,wl9,1
b,negligent,forgetful,forget,9,13,177,5.084745763,7.344632768,adjective,adjective,verb,characteristic,0,0,NA,NA,wl9,1
b,negligent,ignorance,ignore,1,10,177,0.5649717514,5.649717514,adjective,noun,verb,characteristic,0,0,NA,NA,wl9,1
b,negligent,ignorant,ignore,3,10,177,1.694915254,5.649717514,adjective,adjective,verb,characteristic,0,0,NA,NA,wl9,1
b,negligent,ignore,ignore,3,10,177,1.694915254,5.649717514,adjective,verb,verb,0,0,0,NA,NA,wl9,1
b,negligent,ignored,ignore,1,10,177,0.5649717514,5.649717514,adjective,verb,verb,past_tense,0,0,NA,NA,wl9,1
b,negligent,ignores,ignore,1,10,177,0.5649717514,5.649717514,adjective,verb,verb,third_person,0,0,NA,NA,wl9,1
b,negligent,ignoring,ignore,1,10,177,0.5649717514,5.649717514,adjective,verb,verb,present_participle,0,0,NA,NA,wl9,1
b,negligent,lazy,lazy,7,7,177,3.95480226,3.95480226,adjective,adjective,adjective,0,0,0,NA,NA,wl9,1
b,negligent,neglect,neglect,7,17,177,3.95480226,9.604519774,adjective,noun,noun,0,0,0,NA,NA,wl9,1
b,negligent,neglectful,neglect,5,17,177,2.824858757,9.604519774,adjective,adjective,noun,characteristic,0,0,NA,NA,wl9,1
b,negligent,neglecting,neglect,4,17,177,2.259887006,9.604519774,adjective,verb,noun,present_participle,0,0,NA,NA,wl9,1
b,negligent,neglects,neglect,1,17,177,0.5649717514,9.604519774,adjective,verb,noun,third_person,0,0,NA,NA,wl9,1
b,negligent,uncaring,care,3,33,177,1.694915254,18.6440678,adjective,adjective,noun,not,present_participle,0,NA,NA,wl9,1
b,negotiation,agree,agree,2,9,29,6.896551724,31.03448276,noun,verb,verb,0,0,0,NA,NA,mturk2,5
b,negotiation,agreement,agree,7,9,29,24.13793103,31.03448276,noun,noun,verb,actions_process,0,0,0.034,0,mturk2,5
b,negotiation,bargain,bargain,2,5,29,6.896551724,17.24137931,noun,noun,noun,0,0,0,0.027,0,mturk2,5
b,negotiation,bargaining,bargain,3,5,29,10.34482759,17.24137931,noun,noun,noun,present_participle,0,0,0.027,0,mturk2,5
b,negotiation,barter,barter,4,7,29,13.79310345,24.13793103,noun,noun,noun,0,0,0,0.014,0,mturk2,5
b,negotiation,bartering,barter,3,7,29,10.34482759,24.13793103,noun,verb,noun,present_participle,0,0,0.014,0,mturk2,5
b,negotiation,come,come,2,6,29,6.896551724,20.68965517,noun,verb,verb,0,0,0,NA,NA,mturk2,5
b,negotiation,coming,come,4,6,29,13.79310345,20.68965517,noun,verb,verb,present_participle,0,0,NA,NA,mturk2,5
b,negotiation,compromise,compromise,8,9,29,27.5862069,31.03448276,noun,noun,noun,0,0,0,0.122,NA,mturk2,5
b,negotiation,compromising,compromise,1,9,29,3.448275862,31.03448276,noun,verb,noun,present_participle,0,0,0.122,NA,mturk2,5
b,negotiation,deal,deal,8,8,29,27.5862069,27.5862069,noun,noun,noun,0,0,0,0.095,0,mturk2,5
b,negotiation,discuss,discuss,1,5,29,3.448275862,17.24137931,noun,verb,verb,0,0,0,0.027,0,mturk2,5
b,negotiation,discussing,discuss,1,5,29,3.448275862,17.24137931,noun,verb,verb,present_participle,0,0,0.027,0,mturk2,5
b,negotiation,discussion,discuss,3,5,29,10.34482759,17.24137931,noun,noun,verb,actions_process,0,0,0.027,0,mturk2,5
b,negotiation,people,person,3,6,29,10.34482759,20.68965517,noun,noun,noun,numbers,0,0,NA,NA,mturk2,5
b,negotiation,person,person,3,6,29,10.34482759,20.68965517,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,neighborhood,area,area,14,14,63,22.22222222,22.22222222,noun,noun,noun,0,0,0,0.047,0,wl7,1
b,neighborhood,communities,community,1,21,63,1.587301587,33.33333333,noun,noun,noun,numbers,0,0,0.034,0.123,wl7,1
b,neighborhood,community,community,20,21,63,31.74603175,33.33333333,noun,noun,noun,0,0,0,0.034,0.123,wl7,1
b,neighborhood,families,family,7,11,63,11.11111111,17.46031746,noun,noun,noun,numbers,0,0,0.027,0,wl7,1
b,neighborhood,family,family,4,11,63,6.349206349,17.46031746,noun,noun,noun,0,0,0,0.027,0,wl7,1
b,neighborhood,friend,friend,1,13,63,1.587301587,20.63492063,noun,noun,noun,0,0,0,NA,NA,wl7,1
b,neighborhood,friendly,friend,6,13,63,9.523809524,20.63492063,noun,adjective,noun,characteristic,0,0,0.027,0,wl7,1
b,neighborhood,friends,friend,6,13,63,9.523809524,20.63492063,noun,noun,noun,numbers,0,0,0.06,0,wl7,1
b,neighborhood,group,group,10,12,63,15.87301587,19.04761905,noun,noun,noun,0,0,0,NA,NA,wl7,1
b,neighborhood,grouped,group,1,12,63,1.587301587,19.04761905,noun,verb,noun,past_tense,0,0,NA,NA,wl7,1
b,neighborhood,grouping,group,1,12,63,1.587301587,19.04761905,noun,noun,noun,person_object,0,0,NA,NA,wl7,1
b,neighborhood,home,home,5,13,63,7.936507937,20.63492063,noun,noun,noun,0,0,0,0.107,0,wl7,1
b,neighborhood,homes,home,8,13,63,12.6984127,20.63492063,noun,noun,noun,numbers,0,0,0.107,0,wl7,1
b,neighborhood,houses,house,39,39,63,61.9047619,61.9047619,noun,noun,noun,numbers,0,0,0.107,0,wl7,1
b,neighborhood,live,live,27,31,63,42.85714286,49.20634921,noun,verb,verb,0,0,0,NA,NA,wl7,1
b,neighborhood,lived,live,1,31,63,1.587301587,49.20634921,noun,verb,verb,past_tense,0,0,NA,NA,wl7,1
b,neighborhood,lives,live,3,31,63,4.761904762,49.20634921,noun,verb,verb,third_person,0,0,NA,NA,wl7,1
b,neighborhood,people,person,37,37,63,58.73015873,58.73015873,noun,noun,noun,numbers,0,0,0.034,0,wl7,1
b,neighborhood,place,place,19,21,63,30.15873016,33.33333333,noun,noun,noun,0,0,0,NA,NA,wl7,1
b,neighborhood,places,place,2,21,63,3.174603175,33.33333333,noun,noun,noun,numbers,0,0,NA,NA,wl7,1
b,neighborhood,street,street,7,11,63,11.11111111,17.46031746,noun,noun,noun,0,0,0,0.034,0,wl7,1
b,neighborhood,streets,street,4,11,63,6.349206349,17.46031746,noun,noun,noun,numbers,0,0,0.034,0,wl7,1
b,nephew,aunt,aunt,46,47,58,79.31034483,81.03448276,noun,noun,noun,0,0,0,0.041,0,wl1 and wl9,1
b,nephew,aunts,aunt,1,47,58,1.724137931,81.03448276,noun,noun,noun,numbers,0,0,0.041,0,wl1 and wl9,1
b,nephew,boy,boy,37,38,58,63.79310345,65.51724138,noun,noun,noun,0,0,0,0.054,0,wl1 and wl9,1
b,nephew,boys,boy,1,38,58,1.724137931,65.51724138,noun,noun,noun,numbers,0,0,0.054,0,wl1 and wl9,1
b,nephew,brother,brother,36,40,58,62.06896552,68.96551724,noun,noun,noun,0,0,0,NA,NA,wl1 and wl9,1
b,nephew,brothers,brother,4,40,58,6.896551724,68.96551724,noun,noun,noun,numbers,0,0,NA,NA,wl1 and wl9,1
b,nephew,child,child,15,18,58,25.86206897,31.03448276,noun,noun,noun,0,0,0,NA,NA,wl1 and wl9,1
b,nephew,children,child,2,18,58,3.448275862,31.03448276,noun,noun,noun,numbers,0,0,NA,NA,wl1 and wl9,1
b,nephew,cousin,cousin,13,17,58,22.4137931,29.31034483,noun,noun,noun,0,0,0,0.068,0.04,wl1 and wl9,1
b,nephew,cousins,cousin,4,17,58,6.896551724,29.31034483,noun,noun,noun,numbers,0,0,0.068,0.04,wl1 and wl9,1
b,nephew,cute,cute,15,15,58,25.86206897,25.86206897,noun,adjective,adjective,0,0,0,0.014,0,wl1 and wl9,1
b,nephew,family,family,50,50,58,86.20689655,86.20689655,noun,noun,noun,0,0,0,0.034,0,wl1 and wl9,1
b,nephew,grandchildren,child,1,18,58,1.724137931,31.03448276,noun,noun,noun,person_object,0,0,NA,NA,wl1 and wl9,1
b,nephew,love,love,9,12,58,15.51724138,20.68965517,noun,noun,noun,0,0,0,NA,NA,wl1 and wl9,1
b,nephew,loved,love,2,12,58,3.448275862,20.68965517,noun,verb,noun,past_tense,0,0,NA,NA,wl1 and wl9,1
b,nephew,loving,love,1,12,58,1.724137931,20.68965517,noun,adjective,noun,present_participle,0,0,NA,NA,wl1 and wl9,1
b,nephew,male,male,14,14,58,24.13793103,24.13793103,noun,adjective,adjective,0,0,0,NA,NA,wl1 and wl9,1
b,nephew,member,member,10,10,58,17.24137931,17.24137931,noun,noun,noun,0,0,0,NA,NA,wl1 and wl9,1
b,nephew,niece,niece,33,33,58,56.89655172,56.89655172,noun,noun,noun,0,0,0,0.476,0.658,wl1 and wl9,1
b,nephew,related,relate,5,29,58,8.620689655,50,noun,verb,verb,past_tense,0,0,NA,NA,wl1 and wl9,1
b,nephew,relation,relate,1,29,58,1.724137931,50,noun,noun,verb,actions_process,0,0,NA,NA,wl1 and wl9,1
b,nephew,relationship,relate,2,29,58,3.448275862,50,noun,noun,verb,actions_process,characteristic,0,NA,NA,wl1 and wl9,1
